Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day_of_week,month
0.4672590937872532,0.04948711088833731,0.9695096757065992,0.46258746401630557,0.0,0.49137005533074574,0.6339552710272501,0.3333333333333333,0.0
0.3480944876597581,0.03227981529387594,0.9714209604272733,0.34222857262927864,0.1045971998568617,0.03187711619456603,0.5536368613907257,0.5,0.09090909090909091
0.3133783822026014,0.027115314583882236,0.9711866184628484,0.3073060032359059,0.0,0.029399620117268148,0.47753021943309604,0.6666666666666666,0.09090909090909091
0.8355848924451613,0.07830851216451555,0.9654074232449387,0.8326679414174948,0.42428915429116715,0.37765298538277314,0.7511266478541043,0.8333333333333333,0.09090909090909091
0.7396809436385053,0.04973083755866532,0.9683418264964423,0.7380702233615599,0.30315308095266497,0.37963498224461145,0.6095270184896602,1.0,0.09090909090909091
0.3084136324564103,0.030817455271907934,0.9731178543752987,0.30349225693933723,0.08010178724081032,0.21174333140639193,0.3305816451164553,0.0,0.09090909090909091
0.22621315349159687,0.02857189452671202,0.9749595071823013,0.22418104263411148,0.10593818959861633,0.03344619704352135,0.19024554605567956,0.16666666666666666,0.09090909090909091
0.4593587389854011,0.04549885628297004,0.974495022021212,0.4526065852787291,0.2949283438699032,0.29011479065158147,0.5048224739923346,0.3333333333333333,0.09090909090909091
0.3429329696879653,0.026804153656941734,0.9771229434058221,0.3358618226135194,0.19900287767638813,0.030225452143034105,0.42778924314534805,0.5,0.09090909090909091
0.3028683059007474,0.0360378300802377,0.9768922084365206,0.29644260469416484,0.0,0.2514658518457346,0.4114897022280251,0.6666666666666666,0.09090909090909091
0.5701923110936599,0.05285208029330056,0.9699791486656325,0.566987455611355,0.45334393202918427,0.23379304649434304,0.6067051341448005,0.8333333333333333,0.09090909090909091
0.7342174196035982,0.05831425507891225,0.967825716217649,0.7351495030573008,0.2172403381642512,0.39350896027747956,0.5523312134102683,1.0,0.09090909090909091
0.3597789828541916,0.025748325867694766,0.9702294121319697,0.3551616902355487,0.19909227699250512,0.03295069782806177,0.4850692835783178,0.0,0.09090909090909091
0.25740113833734823,0.024772455839859722,0.9745646539348838,0.2523061082977873,0.0,0.23354529688661324,0.2634881859916607,0.16666666666666666,0.09090909090909091
0.49708827243688375,0.0574433898220881,0.9713529911129163,0.49220440839654545,0.2945707466054353,0.31323808737302833,0.4876805795392326,0.3333333333333333,0.09090909090909091
0.38359810819510914,0.039842085499705165,0.9725453284384035,0.379126305393877,0.0,0.19514410768849616,0.5908267699953671,0.5,0.09090909090909091
0.3210704722083673,0.03296475467175422,0.9731609974185328,0.32059633123909975,0.10263041490228823,0.0709389710132959,0.365960493619172,0.6666666666666666,0.09090909090909091
0.4038422422911072,0.07500616028354959,0.9670542701356267,0.4024920678279506,0.15778979294646228,0.18383020893550253,0.30143621277850313,0.8333333333333333,0.09090909090909091
0.7913761571740369,0.08297977945471503,0.9664649491276879,0.7890147296757789,0.5459616235263712,0.6609133702204971,0.5529629785621024,1.0,0.09090909090909091
0.4280960264314998,0.04495745553702406,0.9689758686079818,0.4261730159063688,0.14607848253513847,0.23949128747212817,0.5511098007833888,0.0,0.09090909090909091
0.6410730898890316,0.050050668604313106,0.9692837030980466,0.6323989830009875,0.1839837925687362,0.4286894045751094,0.409088994651055,0.16666666666666666,0.09090909090909091
0.4029494893754001,0.05135696648954935,0.9717002489324941,0.3983526296988926,0.3153113879445737,0.19258402840862168,0.48637493155877515,0.3333333333333333,0.09090909090909091
0.6906490299017446,0.026442835738221232,0.9642442154464375,0.6855257078825547,0.12613882922719,0.34146029384688525,0.5167012990345093,0.5,0.09090909090909091
0.23505666924897323,0.031836675893279556,0.972613269573111,0.22822592506986616,0.0,0.04153935089602775,0.4542812618455966,0.6666666666666666,0.09090909090909091
0.10272274163138101,0.018763100229163825,0.9692742065561981,0.09663591855602949,0.0,0.02997770253530432,0.1500231647222339,0.8333333333333333,0.09090909090909091
0.055590782226655776,0.014685254397154256,0.9766532168299443,0.049463133785799814,0.0,0.027169873647700057,0.06991534346965421,1.0,0.09090909090909091
0.07034707261941398,0.012057245082313206,0.9749977751461887,0.06433989619886113,0.0,0.027335040052853248,0.11919302531272374,0.0,0.09090909090909091
0.059210433226149904,0.014429004222026788,0.9817771788399643,0.054180412262822795,0.0,0.025931125609051118,0.08103441014193656,0.16666666666666666,0.09090909090909091
0.05979896919980333,0.01450992532996178,0.9785930475354623,0.054474585530877674,0.0,0.028078288876042613,0.08309817630459503,0.3333333333333333,0.09090909090909091
0.059089277060273844,0.011743194115803615,0.9751917920323199,0.05299321300245844,0.0,0.02609629201420431,0.08339300004211768,0.5,0.1818181818181818
0.058674516171252904,0.011444556693662587,0.9722303363173906,0.052835620180286196,0.0,0.028078288876042613,0.08292970559743924,0.6666666666666666,0.1818181818181818
0.12576010017934647,0.024923701243976304,0.9750565860744903,0.12048496564476474,0.0,0.028656371294078786,0.19361496019879543,0.8333333333333333,0.1818181818181818
0.4068906021726748,0.04452298625513501,0.9699506308604379,0.4046878611502174,0.13195339058865627,0.7193822776447271,0.3962431032304258,1.0,0.1818181818181818
0.5328293413703203,0.05910516257432445,0.9699551396043422,0.5319283057720997,0.5119898834019204,1.0,0.4222718274859959,0.0,0.1818181818181818
0.22024820211324647,0.04956417861018016,0.9738391688610356,0.21841314534260675,0.0,0.1436947724832769,0.1979530809080571,0.16666666666666666,0.1818181818181818
0.46979143452437805,0.04236412669701228,0.971142686389431,0.4634489714441805,0.09619366414186596,0.3931786274671732,0.6533715200269553,0.3333333333333333,0.1818181818181818
0.2922414951908961,0.050169160226646484,0.9725299141701806,0.2917463385934315,0.19489050913500724,0.2795441407217772,0.28029313903045106,0.5,0.1818181818181818
0.22602124919966182,0.017335420682025107,0.9734349881496662,0.22110272950768,0.09771345251585455,0.028491204888925595,0.363517668365413,0.6666666666666666,0.1818181818181818
0.49400188543755946,0.0772025903560707,0.9690296353790404,0.49423210270849527,0.36921917556311007,0.4477661243703031,0.4624099734658636,0.8333333333333333,0.1818181818181818
0.7141886251162921,0.043411284367551956,0.9698593006167269,0.7044924460507238,0.4300107105226536,0.28243455281195806,0.400117929495009,1.0,0.1818181818181818
0.3759312222092517,0.024649147484911163,0.9720969056774732,0.3721817150301527,0.12542724051211704,0.23461887852010901,0.5202796613738786,0.0,0.1818181818181818
0.2298973621561199,0.020938336678178147,0.9734735379100479,0.22673404635330208,0.12068907675791733,0.31868857874308365,0.22419239354757192,0.16666666666666666,0.1818181818181818
0.34115321214179334,0.03577579982597201,0.9729838601423935,0.3373116765775041,0.31155661666766066,0.03963993723676604,0.3625068441224782,0.3333333333333333,0.1818181818181818
0.3613717000420951,0.0366447383897501,0.9709679162038412,0.3566535689521127,0.0,0.26946899000743246,0.46481068104283363,0.5,0.1818181818181818
0.3209656765466425,0.022619376360875215,0.9679108751181413,0.3164989178626211,0.09887564362537525,0.38021306466264765,0.22617192435665248,0.6666666666666666,0.1818181818181818
0.39304828913344153,0.02110692231970937,0.9626255846152962,0.38864491185308137,0.1973936899862826,0.029647369724997936,0.5169944825843407,0.8333333333333333,0.1818181818181818
0.46887170888561075,0.07620167331863674,0.9740816265644883,0.46896472022020963,0.5868171109918292,0.6085556197869354,0.24664111527608135,1.0,0.1818181818181818
0.42055781359991223,0.02963061235552812,0.971846839468682,0.4140488747872496,0.1473300729607761,0.22181848212073665,0.5946173609063724,0.0,0.1818181818181818
0.4059018971110003,0.03931513495160471,0.9731394681663901,0.4041625517429765,0.3348004388580744,0.23428854570980262,0.4740344522596133,0.16666666666666666,0.1818181818181818
0.4182527512177521,0.028699056267752723,0.9738333920329082,0.4106658822046185,0.16672972455815988,0.34131637624907096,0.5195215431916774,0.3333333333333333,0.1818181818181818
0.2663401640649043,0.014728604990690848,0.976985877591132,0.25830514172847807,0.03155795858929246,0.06078123709637459,0.4406351345659773,0.5,0.1818181818181818
0.23406796418729858,0.017455838997404556,0.9765068517309515,0.22658695971927462,0.10075302926383173,0.06416714840201503,0.3524828370467085,0.6666666666666666,0.1818181818181818
0.6009460793157241,0.05191281743334088,0.9686304988249139,0.5972137589039944,0.3314032648456293,0.47873482533652656,0.6899717811565513,0.8333333333333333,0.1818181818181818
0.6827513333262387,0.07364205357346475,0.9699626431654548,0.6742935800444279,0.41420647700840935,0.2975061307554366,0.3944111159993112,1.0,0.1818181818181818
0.25774072934243153,0.03743468253863928,0.9752543226743424,0.25527935954277065,0.09726645593526967,0.028408621686348997,0.3831023880722739,0.0,0.1818181818181818
0.18899521742667838,0.03298402160221493,0.972272464893246,0.18821836061440186,0.0,0.2493186885787431,0.15570905108874192,0.16666666666666666,0.1818181818181818
0.4606587358017354,0.05455913033211961,0.9716338858581529,0.4573658885083314,0.10030603268324685,0.7041869683706334,0.5849302952449142,0.3333333333333333,0.1818181818181818
0.2962816553646535,0.05560821469570533,0.9720075198295709,0.29262885839759617,0.10388200532792588,0.03798827318523412,0.4516699658846818,0.5,0.1818181818181818
0.25471447825025734,0.04714617883736087,0.9740467683381784,0.2557731503855771,0.09780285183197153,0.03864893880584689,0.34608095017478835,0.6666666666666666,0.1818181818181818
0.7205723169657544,0.07141095105958085,0.9668300164856876,0.7153243260280304,0.2342262082264766,0.6364687422578248,0.7447247609821842,0.8333333333333333,0.1818181818181818
0.5606024026063609,0.057465546792117905,0.9699290734286456,0.555315080582463,0.41382943430548097,0.4460318771161946,0.8216737564755928,1.0,0.2727272727272727
0.37816642081692853,0.04387465404513208,0.9716968110152672,0.3709840095816436,0.15689579978529253,0.08010570649929805,0.700880259444889,0.0,0.2727272727272727
0.3078697562373316,0.0411888439389089,0.9718787670114543,0.3054464079342733,0.3245195175046222,0.08605169708481294,0.32165269763719834,0.16666666666666666,0.2727272727272727
0.3983053170754139,0.04290263740338919,0.9711760510943227,0.39168120022693365,0.30699725154569496,0.034684945082170286,0.6211514972834099,0.3333333333333333,0.2727272727272727
0.35236546359478293,0.07768908035020368,0.9745900156193454,0.3542581580550944,0.09708765730303572,0.35320835742010076,0.44320431285010314,0.5,0.2727272727272727
0.2986548128181455,0.028884018800175534,0.9746360611664677,0.2935218843899056,0.0,0.4513997852836733,0.3860506254475003,0.6666666666666666,0.2727272727272727
0.2882159268181384,0.026724195895529795,0.9713659819312904,0.2841398583765838,0.10075302926383173,0.25691634321578993,0.24946299962094093,0.8333333333333333,0.2727272727272727
0.30035188349198594,0.025352390446727144,0.9712466411160741,0.2958857767224895,0.0,0.04005285324964902,0.14930716421682177,1.0,0.2727272727272727
0.1659534371208342,0.03702237022678005,0.9720635127929322,0.16386501649471533,0.23842797608397448,0.042447766124370304,0.16008928947479256,0.0,0.2727272727272727
0.11652791190443343,0.03164207989562638,0.9731316060442069,0.11641907083272043,0.018684457068447943,0.06127673631183417,0.10832666470117508,0.16666666666666666,0.2727272727272727
0.1408736686087027,0.05259775681121917,0.97451584678212,0.13694816246769345,0.0,0.09183252126517467,0.2704376026618372,0.3333333333333333,0.2727272727272727
0.06354242941990074,0.031098752456634335,0.9708687801972459,0.05972767960328632,0.0,0.044677512593938394,0.07656993640230804,0.5,0.2727272727272727
0.06648643581553135,0.03294259770172439,0.9700345780360058,0.06316320312664159,0.0,0.04608142703774053,0.08372994145642926,0.6666666666666666,0.2727272727272727
0.06720408711924242,0.034854840549950014,0.9711004169153283,0.06377256203904097,0.0,0.04773309108927244,0.08457229499220822,0.8333333333333333,0.2727272727272727
0.10520821173499165,0.04252982229897442,0.9707901589754151,0.10425290496102202,0.0,0.08473036584358742,0.12184643895042749,1.0,0.2727272727272727
0.15522404162819733,0.04952853478882785,0.9724962958484444,0.1561429682082746,0.08510814894336097,0.10777107936245768,0.1960999031293434,0.0,0.2727272727272727
0.21521491511993573,0.06507694767062198,0.9706237017863989,0.21804542875753818,0.13695975229120694,0.03212486580229581,0.26108747841469065,0.16666666666666666,0.2727272727272727
0.16536224809245362,0.039485647286181993,0.9704253170546104,0.16544094471643794,0.14116152014870478,0.029317036914691553,0.14446363138609275,0.3333333333333333,0.2727272727272727
0.17208597312278684,0.03198888464391919,0.9715739477438754,0.17001113655943348,0.06552969871374326,0.13254604013543644,0.24209240618287495,0.5,0.2727272727272727
0.12652462211657167,0.030055448172186805,0.9703689859354564,0.12757664264251642,0.09556786892904715,0.02972995292757453,0.14736975108453018,0.6666666666666666,0.2727272727272727
0.314687222534693,0.062333336773016654,0.9666371267855325,0.319776848563804,0.5878005034691159,0.03823602279296391,0.46872762498420584,0.8333333333333333,0.2727272727272727
0.4385092662358105,0.08860186976315064,0.9682426059508986,0.44480048748712986,0.38119868392278483,0.18886778429267487,0.46759044771090424,1.0,0.2727272727272727
0.17781391827883955,0.02523582551743983,0.9586123234864464,0.1857704187766594,0.12533784119600008,0.04178710050375753,0.2529166491176347,0.0,0.2727272727272727
0.17284695765370908,0.025054716371109148,0.9509400194217268,0.1767456031602614,0.10057423063159777,0.04352134775786605,0.2813460809501748,0.16666666666666666,0.2727272727272727
0.22415305649591605,0.039250590734561316,0.9493014009886642,0.2306948792838982,0.0,0.1213147245850194,0.3711409678642126,0.3333333333333333,0.2727272727272727
0.22665223404895057,0.03870629994904623,0.9486772499340647,0.23566430627639678,0.11836469453887596,0.15236600875381948,0.3016889188392368,0.5,0.2727272727272727
0.1866056994690353,0.03789805221621938,0.950417540542169,0.18942657225105586,0.15841558815928114,0.045007845404244774,0.2003116708082382,0.6666666666666666,0.2727272727272727
0.2893773331089607,0.05436467195539828,0.9454264576560707,0.2897006336732335,0.0,0.10193126718025552,0.0,0.8333333333333333,0.2727272727272727
0.17725876657717027,0.046263271748998774,0.9490129822770372,0.18388455800466472,0.27132692441502154,0.10322900322074491,0.11908773112075138,0.0,0.2727272727272727
0.3125210033499237,0.04737738200288942,0.94823657657672,0.3226240255510495,0.3580442610484881,0.08217028656371295,0.3599376658383523,0.16666666666666666,0.36363636363636365
0.1665207486566699,0.03701370010807274,0.9519023544487968,0.17649345464478575,0.0006257952128188307,0.12304897183912794,0.15810975866571197,0.3333333333333333,0.36363636363636365
0.18570056563126783,0.032606389765185,0.9500877259255708,0.18905885566598724,0.17039509651895587,0.14245602444462796,0.33003411531819904,0.5,0.36363636363636365
0.16533615972096938,0.044069250042785266,0.9524222408006097,0.17169212666260422,0.20195305510824835,0.044429762986208605,0.1680495303879038,0.6666666666666666,0.36363636363636365
0.2902340171139717,0.04376194250193692,0.9496824743875241,0.2971150007354331,0.26042020784875053,0.20587992402345362,0.4760561007454829,0.8333333333333333,0.36363636363636365
0.4094118885151029,0.04772804013727436,0.947144812419948,0.4236620369397575,0.2874188013160772,0.07837145924518953,0.4251779471844333,1.0,0.36363636363636365
0.3080563544198123,0.04126494831422871,0.9476614581120795,0.315637410434746,0.0845717530466591,0.4075481047155009,0.39729604515014955,0.0,0.36363636363636365
0.3402529422376924,0.047379308695935485,0.9491598827893685,0.34403563699018713,0.40953826713186614,0.1660748203815344,0.3696668491765994,0.16666666666666666,0.36363636363636365
0.3129362064147326,0.04828100104149678,0.9490279456708695,0.3213212582210922,0.26980713604103296,0.46502601370881164,0.3990228698984964,0.3333333333333333,0.36363636363636365
0.10116672503387064,0.04097401766427197,0.9527714711956456,0.10578680843016533,0.0845717530466591,0.044099430175902225,0.13734574400876048,0.5,0.36363636363636365
0.16114123802145786,0.023528775478620798,0.950472688116048,0.16787838036603558,0.0827837667243196,0.0405483524651086,0.2725434865012846,0.6666666666666666,0.36363636363636365
0.26337493323145605,0.06065422378336566,0.9484159400451622,0.2687062679918471,0.20088026331484463,0.08877694276984062,0.4383607800193741,0.8333333333333333,0.36363636363636365
0.30608292387855374,0.06619250294429714,0.9524162103556377,0.3147443844424366,0.3229103298145166,0.19935585101990255,0.37729014867539906,1.0,0.36363636363636365
0.26917097345884045,0.10370617989782537,0.9523405761766435,0.2848647853585762,0.28393222798751516,0.19960360062763233,0.23236322284462788,0.0,0.36363636363636365
0.14461226489513357,0.01345506088723783,0.9520237523784195,0.14561576768716772,0.0,0.03369394665125113,0.22398180516362717,0.16666666666666666,0.36363636363636365
0.3189515658328999,0.02535817052586535,0.9505987075081728,0.32250845748145657,0.19784068656686746,0.47534891403088614,0.3823021522132839,0.3333333333333333,0.36363636363636365
0.21700174747871365,0.023091416157162648,0.9530644550104758,0.2203252715849635,0.09065090654261347,0.17119497894128335,0.3237585814766457,0.5,0.36363636363636365
0.3053736739148121,0.04239206374618033,0.9535763101622092,0.30774726313798817,0.2923357637025109,0.3231480716822198,0.3418270648191046,0.6666666666666666,0.36363636363636365
0.2606944636053952,0.040754374657019865,0.949316054406353,0.2655859301128364,0.4186569973757977,0.04376909736559584,0.2957503264119951,0.8333333333333333,0.36363636363636365
0.3798356344161333,0.05023081440412079,0.9509529820604516,0.3882982076443024,0.48454429335400884,0.14311669006524075,0.32055763804068566,1.0,0.36363636363636365
0.19229429097996764,0.01639230443597329,0.948290174269882,0.19140173562228152,0.0,0.03864893880584689,0.3815861517078718,0.0,0.36363636363636365
0.1951220051433888,0.021997054506994233,0.9514904806931408,0.19603496459414593,0.08323076330490448,0.32752498141877945,0.1677968243271701,0.16666666666666666,0.36363636363636365
0.26854175731270313,0.03980066159921464,0.9487794857020941,0.27150091403836857,0.08546574620782886,0.31315550417045174,0.3419534178494714,0.3333333333333333,0.36363636363636365
0.19988335402716018,0.02519729165651842,0.9517562147869993,0.20074173688302405,0.08537634689171189,0.3399124618052688,0.19989049404034873,0.5,0.36363636363636365
0.30154664247080754,0.04399603570703456,0.947297179784263,0.30674917526423057,0.720558487902825,0.04839375670988521,0.27540748852293306,0.6666666666666666,0.36363636363636365
0.27900186775052793,0.04382841341202637,0.9498239644071703,0.2840032779307011,0.21214457714558357,0.2274341398959452,0.3633913153350461,0.8333333333333333,0.36363636363636365
0.4208430169830876,0.06581872449335936,0.949168815738229,0.4310373810174192,0.3903174141667164,0.4570154430588818,0.4398770163837763,1.0,0.36363636363636365
0.30668649382899466,0.032682494140504795,0.9491612635921892,0.31117228047319867,0.40712448559670783,0.03906185481872987,0.40374004969885857,0.0,0.36363636363636365
0.17931156767235124,0.0144482711524875,0.9523579348406749,0.1814628816372843,0.0,0.15748616731356843,0.1824537758497241,0.16666666666666666,0.36363636363636365
0.3005840257806171,0.030735570817449903,0.9488561907077658,0.3041016158517367,0.20114846126319555,0.49120488892559255,0.32868634966095267,0.3333333333333333,0.36363636363636365
0.1521641851761451,0.022319775592211162,0.9499320615422754,0.1500388728961358,0.08358836056937238,0.039392187629036256,0.14960198795434443,0.5,0.36363636363636365
0.17584140343170737,0.028916532247419635,0.9508523618930165,0.17604881436389103,0.0,0.03991540587635441,0.32301419032044465,0.6666666666666666,0.4545454545454545
0.272836610740273,0.03991144644936373,0.9473857484223329,0.2772898237061629,0.3550046843005109,0.10322900322074491,0.3214842269300425,0.8333333333333333,0.4545454545454545
0.41072117102298245,0.04778680427517952,0.9485761131723617,0.4194175369292513,0.44565559084312434,0.6217689321991906,0.35100871835909525,1.0,0.4545454545454545
0.14620984601670362,0.06740728290984503,0.948518063094594,0.1523397280998508,0.14169791604540666,0.06903955735403419,0.19091942888430274,0.0,0.4545454545454545
0.2672055020817636,0.08306166390917305,0.9482936403667586,0.2766174276648946,0.4008665334685195,0.08481294904616402,0.2715747799351388,0.16666666666666666,0.4545454545454545
0.3193652112958542,0.07127443033008149,0.9480050008198945,0.325308820237719,0.29781714081230987,0.06850905066562693,0.491559825379351,0.3333333333333333,0.4545454545454545
0.16243416002518632,0.04291034417557346,0.9474254253686905,0.16445336303082517,0.08805832637522117,0.05772565860104055,0.1667438824074464,0.5,0.4545454545454545
0.41956910853823753,0.07055742604017133,0.9543994377212346,0.4266247819965959,0.2502286858114153,0.9447518374762574,0.47929916185823185,0.6666666666666666,0.4545454545454545
0.18532501330829274,0.07203486978744153,0.9726923623719278,0.18516819388074637,0.07823269112524628,0.05055364320922802,0.28507839205164337,0.8333333333333333,0.4545454545454545
0.2410994435659885,0.0750658877679778,0.9732557092201722,0.24186295728183893,0.37565592632353234,0.15889008175737054,0.2519900602282778,1.0,0.4545454545454545
0.12035052159055937,0.0536516579074201,0.9733062916908483,0.12175621441028764,0.0,0.04021801965480221,0.22440298193151667,0.0,0.4545454545454545
0.14779018228254676,0.0641434648898005,0.9707423099307307,0.1550923493937929,0.16824951293214846,0.03922702122388306,0.16417470412332055,0.16666666666666666,0.4545454545454545
0.14967075590835288,0.06021493776886144,0.9714431378113525,0.15198251770292698,0.08555514552394584,0.0707738046081427,0.21968580213115443,0.3333333333333333,0.4545454545454545
0.22303037217051713,0.07150343232579226,0.969212042249618,0.22504255006198648,0.2969845281405936,0.17730613593195144,0.2970980920692415,0.5,0.4545454545454545
0.16345160651307244,0.08116868799140815,0.9717141133199998,0.17079910067029475,0.2028470482694181,0.33124122553472624,0.19150907635934802,0.6666666666666666,0.4545454545454545
