Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,day_of_week,month
0.2308045977011495,0.16666666666666666,0.8054822072563231,0.7114258920054246,0.7104801832851113,0.7291339961498443,0.713287296694527,0.7582219705681238,0.7130187774418232,0.6822063993436326,0.6423738724592825,0.6971879860246144,0.2701504003784382,0.7635972590459564,0.582984257166556,0.5360106906861433,0.6198193776330921,0.6609290469928977,0.4160132258187572,0.6519302455021003,0.16666666666666666,0.5
0.3659770114942529,0.1388888888888889,0.8147504450590876,0.7553728637795905,0.754902026948497,0.7463940143488226,0.7142791815037111,0.8170333732787034,0.7310588938980873,0.7255994130924228,0.6607645128613726,0.735742215671364,0.4195693240165594,0.653674399985524,0.5634085882166919,0.5995869055912675,0.6249486538476942,0.7270837193693807,0.4317149373477436,0.7207802144981732,0.3333333333333333,0.5
0.29471264367816086,0.24305555555555555,0.8224361970072253,0.7216265162892429,0.7479852823640758,0.7254687766411193,0.7129544423704814,0.8050717452936527,0.7488543975699802,0.6912530138968637,0.65226877654384,0.7594730795911755,0.32152974131963646,0.7242598232704522,0.5841763482464974,0.5598217826614795,0.6517347981738356,0.6900047802582261,0.44977489946269156,0.7209155164488743,0.5,0.5
0.3829885057471265,0.07175925925925926,0.8221891252697788,0.7200486956823421,0.7387308364846941,0.7308696013992853,0.7353815370354786,0.7998111178679382,0.6904666248677374,0.6920452606218355,0.6488452698489651,0.7744380324578684,0.33830759726560355,0.7452660835415765,0.5652515333618879,0.5755276902847055,0.6304644569201988,0.6867512196116026,0.45233068139033894,0.6833087711145842,0.6666666666666666,0.5
0.35678160919540225,0.13425925925925924,0.7822231970793242,0.7104850518394441,0.6701194051064085,0.7590245667441802,0.7148140384163597,0.7753450251100212,0.646562021839923,0.7020935733445934,0.6601577880384613,0.7956922543487299,0.3149559455999298,0.6705327790746247,0.5434295461644272,0.5499798224843615,0.658271276422251,0.6677830385590171,0.4365510821932328,0.6611327909361042,0.8333333333333333,0.5
0.3457471264367816,0.1412037037037037,0.7616851613713262,0.7382291282683681,0.6732741296874591,0.7667146150780613,0.6869723863232191,0.8001403334758751,0.6554059081951433,0.7173704671938808,0.621565230027473,0.8820349176770261,0.27484845305923283,0.7421741986458962,0.5157139742659254,0.5747315471203196,0.6357768948390398,0.6904471562765422,0.3985564349689865,0.6718015353523183,1.0,0.5
0.6960919540229885,0.12962962962962962,0.7874897369131305,0.7413621364401323,0.6934343919327213,0.753309920326085,0.7250832414082109,0.8069085171729791,0.6637562799659822,0.6863648217736482,0.6017787461100663,0.8465808937637473,0.2507021441032136,0.748424081774191,0.5131678547422351,0.5634625360648504,0.5989550538335241,0.6666119494804996,0.3744851958409465,0.6442120277578955,0.0,0.5
0.24689655172413796,0.19444444444444442,0.7813217365073573,0.744306559816722,0.6853877049827086,0.7651568792607674,0.7049665543105389,0.7795667773421642,0.6967112121860471,0.679980395504376,0.6266578858732528,0.7559633656318534,0.33456383220181163,0.7693469600667215,0.5411395428303869,0.5888844154222523,0.5727240142799509,0.6635496659098599,0.3694654699196851,0.6418374851112187,0.16666666666666666,0.5
0.3264367816091954,0.19907407407407407,0.7744776999324411,0.7135013666572882,0.6430236096055582,0.7853706098133685,0.6879115562716495,0.7854534716276533,0.7034722453219603,0.6689124625915558,0.6197655877016459,0.7720504728082187,0.3818288863565088,0.48614349809900925,0.5287093968161778,0.6062834564621853,0.5744667622828205,0.6654964920751119,0.36590112168346023,0.6471441076748141,0.3333333333333333,0.5
0.36689655172413793,0.20833333333333334,0.8023231841054935,0.7197509440561174,0.71235615705492,0.7423617856207653,0.702529735275692,0.7855582405362413,0.7733579355893387,0.6706770987751446,0.6270329396836933,0.7612591220860909,0.37900048575359213,0.39368311618552515,0.5963141745858256,0.5996478287477625,0.6297149095405822,0.6578574444110232,0.3886242564056801,0.6968907125131956,0.5,0.5
0.22206896551724145,0.10416666666666667,0.8072121202866192,0.6763094119478393,0.699177251446127,0.720170593296366,0.6965809129706224,0.7513239126951798,0.7352429758797383,0.6376251872684376,0.6299933324885478,0.7703800810669887,0.3344877887435817,0.4658715745110148,0.6613562070513108,0.5601209492828165,0.6853152657123102,0.6277961497300968,0.44358798812779665,0.6965810932704228,0.6666666666666666,0.5
0.4045977011494253,0.09027777777777778,0.7995858539227231,0.6910500515853788,0.7025084340187506,0.7152911579072538,0.6857688961060088,0.7504146532114092,0.7235785895062143,0.6548800115355301,0.6596910239897014,0.6928681386755919,0.34601704023284263,0.458758244304625,0.6831506259903359,0.494889010603427,0.7744328533980699,0.6483678670311097,0.4798872751763885,0.6932209214163993,0.8333333333333333,0.5
0.20137931034482762,0.07638888888888888,0.8231018147334355,0.6767877620851385,0.7183509185792514,0.7143269029575009,0.6990480679159035,0.7624170747512286,0.7348384222576716,0.653737460892372,0.6494403516432199,0.7791824526657072,0.3199098648711819,0.4584499603186821,0.746060204184348,0.541448485334243,0.8129575226239986,0.5710096251931938,0.5215557557362667,0.6728242170935974,1.0,0.5
0.8377011494252873,0.15046296296296297,0.8301698534751959,0.6797414468390236,0.7199795473594375,0.7183419258294558,0.7543225832763389,0.7608836899083988,0.7356116534415931,0.6358461503276344,0.6627920961937093,0.7725037141075128,0.29173008377633114,0.4264946205478978,0.7608440856910732,0.48689002579696633,0.7393061090088594,0.5519045181943931,0.5499632683468503,0.659336935718523,0.0,0.5
0.39586206896551734,0.1875,0.8259863463401321,0.6978143300273911,0.7157584797934431,0.7584170303885556,0.7332406174548632,0.745538060237368,0.7488583782431728,0.638836752861266,0.7003563018271839,0.6494889735095475,0.3549000256027284,0.4044149257407082,0.7168997727924584,0.44181156398951477,0.7308832815554202,0.5749963264389064,0.5607984225027345,0.6483146815043206,0.16666666666666666,0.5
0.8004597701149425,0.28703703703703703,0.8319258408317912,0.7469591340412957,0.7361822897707395,0.7864229538996469,0.768126168488733,0.7913463370402881,0.781420715527908,0.6610438073357786,0.6682379847447175,0.7075197931770776,0.39169142241325905,0.3575439827363703,0.677214430658051,0.4545240348057468,0.74944390124239,0.6054440776918009,0.5662643831473329,0.6487386388239054,0.3333333333333333,0.5
0.3268965517241379,0.25,0.8535563908117315,0.6668741522938791,0.7488034666055927,0.6936595194101932,0.7629349979794982,0.7290671816324649,0.7986286823924229,0.615147914811851,0.66957576792259,0.7370634079668532,0.3515062684684124,0.3220148044258988,0.7009101263496076,0.40857298577802187,0.763361767063447,0.5555914623022131,0.5831958667019728,0.6366822531583676,0.5,0.5
0.16643678160919542,0.020833333333333332,0.8454484605292875,0.6859140390390861,0.7147577072816949,0.7507690273509252,0.7457653699839694,0.742906355015484,0.7710819933305155,0.6334868715560427,0.6687350907379959,0.8563081652402327,0.35636010622776926,0.5733497636056982,0.6524095578978719,0.4933191917032674,0.7233301260497828,0.6223609070259191,0.5711702003288079,0.6241219212266016,0.6666666666666666,0.5
0.504367816091954,0.041666666666666664,0.8394644026435896,0.7011495835258403,0.725300629234449,0.7514236980588312,0.769422655677273,0.752534014627306,0.740562841426154,0.6590941350076022,0.6552612141574461,0.6946500131557611,0.4448876351747589,0.40062243440965567,0.607777254369255,0.5227229956753867,0.7288016312327369,0.6461009469496535,0.5541712562583723,0.6345144413877073,0.8333333333333333,0.5
0.49425287356321834,0.03009259259259259,0.8527990501524007,0.7036450616380433,0.7450532912409269,0.7424905872055336,0.783804363772934,0.7611351633395881,0.7295165149842517,0.6767515011957026,0.6968976623544452,0.7556247183188967,0.44094308302232155,0.3906543126202626,0.5912773548066845,0.5368529775005413,0.7696312520644656,0.6380385902600771,0.5489812201824793,0.6518415102491639,1.0,0.5
0.2666666666666666,0.19907407407407407,0.845077019899187,0.711024642834108,0.7399291739533529,0.7630930247044537,0.7680960812333026,0.7617864977592443,0.7425730674991786,0.7077507613745286,0.7123912173923121,0.6963877644910106,0.485134039929426,0.4072011957758654,0.6041318540748422,0.5870238415635827,0.730790135396355,0.6709332879478287,0.551295337056293,0.6559603844181687,0.0,0.5
0.22252873563218398,0.08101851851851852,0.8580817086606465,0.7283692344654212,0.7873333348918188,0.7449409676841533,0.7748117555693381,0.7750649400893378,0.7931093109501932,0.6956353771586464,0.7114960159615529,0.7624654375545701,0.45334787438931784,0.3845088492771962,0.6305197386470918,0.6558544369578352,0.7319498882429315,0.6722383731121331,0.5617290458476871,0.6863585694989032,0.16666666666666666,0.5
0.3149425287356322,0.18055555555555555,0.8563783440353098,0.7527356865947703,0.7502442448409479,0.8139587455679336,0.7748734220102199,0.804289434711166,0.7707690257483397,0.7306269076347195,0.7480483633723165,0.6973451801676349,0.48301892234200344,0.4957615176048771,0.65423008085954,0.7020101748975933,0.7576798513604618,0.7045327005609339,0.5685121454154458,0.688611936047484,0.3333333333333333,0.5
