WQI,temperature,pH,oxygen,Conductivity,Turbidity,Permanganate,AmmoniaNitrogen,phosphorus,nitrogen,day_of_week,month
0.30934575259285707,0.6299027953686851,0.725253384613416,0.5201068237030951,0.6717425450386217,0.053525635281006956,0.16379546076018592,0.0019998813982731525,0.061369034970724025,0.16671507006893102,0.5,0.9999999999999999
0.18464118145293978,0.602580182946239,0.7351292514497418,0.5332459425372016,0.6652945547071157,0.05979783120359802,0.1607875307629204,0.000930177394545653,0.04145744113265624,0.10795031056397081,0.6666666666666666,0.9999999999999999
0.32963145408254363,0.5846962911788197,0.7621891265812747,0.5634659158556464,0.6775214042979903,0.052364117517564174,0.19414820891441076,4.336808689942018e-19,0.061707156375521405,0.1761100629678432,0.8333333333333333,0.9999999999999999
0.33690584588412925,0.5812188677795993,0.7910266577433459,0.6090586582099959,0.6922422878850136,0.04992493021433431,0.21602406343997815,4.336808689942018e-19,0.06166958733054392,0.17003094991560588,1.0,0.9999999999999999
0.3515591181652144,0.5916511379772604,0.7629791959281806,0.6938059746899827,0.7058682297176303,0.04028433277775914,0.20891441071916872,4.336808689942018e-19,0.06104969808841539,0.16818879444523097,0.0,0.9999999999999999
0.3500564735606664,0.5832059668648681,0.742437392908623,0.667921910586793,0.7342758852347371,0.04249121652830044,0.1799289034727919,4.336808689942018e-19,0.06041102432379813,0.17997858945563053,0.16666666666666666,0.9999999999999999
0.32254116106738456,0.5792317686943306,0.7801632042233875,0.6488701882773386,0.7297744580221762,0.049228019556268626,0.21219578889800383,4.336808689942018e-19,0.060598869548685555,0.14681979098888184,0.3333333333333333,0.9999999999999999
0.3826966997012601,0.5777414443803789,0.7675220946728905,0.6934118011249595,0.6947363218811621,0.040748939883136256,0.22039923434509157,0.0002790532183636952,0.06071157668361801,0.20687405932310451,0.5,0.9999999999999999
0.3785320854881457,0.5812188677795993,0.701551304206234,0.7520122711250744,0.7315385308487203,0.025997664287412795,0.16543614984960342,2.3254434863641087e-05,0.059753566036692116,0.19637377314196738,0.6666666666666666,0.9999999999999999
0.37557655282077407,0.5856898407214542,0.7461902223064268,0.7165366502729869,0.6989335986063878,0.035173654618610856,0.19578889800382826,0.0011162128734547834,0.06012925648646698,0.1965579886890049,0.8333333333333333,0.9999999999999999
0.3595699054110452,0.5936382370625294,0.72446331526651,0.6637173925598789,0.7036175161113498,0.03180525310462676,0.16981132075471705,0.0016975737450458158,0.0596596434242484,0.19637377314196738,1.0,0.9999999999999999
0.34351350145959186,0.5881737145780401,0.7043165469204052,0.5219463003398701,0.7132895016086088,0.03552210994764368,0.14164615805304892,0.00795301672336533,0.06005411839651201,0.21258474128126678,0.0,0.9999999999999999
0.3468621099706789,0.5489285076439813,0.7086619283283888,0.5252310800483967,0.7298352881196433,0.048647260674547235,0.12414547443259505,0.012859702479593648,0.060204394576421946,0.21313738792237927,0.16666666666666666,0.9999999999999999
0.3677996209030945,0.5156445979657288,0.7062917202876705,0.5608380920888253,0.7584254339291513,0.04423349317346463,0.11703582171178561,0.015626980228366963,0.06014804100895572,0.22787463168537866,0.3333333333333333,0.9999999999999999
0.3655008732729165,0.4927929584851375,0.7141924137567311,0.5236543857883039,0.7459552639484084,0.05306102817562984,0.1391851244189226,0.017882660410140173,0.060861852863527965,0.2276904161383412,0.5,0.9999999999999999
0.36175918876884455,0.47739294057430426,0.7151800004403638,0.5374504605641158,0.7363441085486163,0.05631327791326965,0.13152857533497408,0.017092009624776368,0.060861852863527965,0.2206902253509165,0.6666666666666666,0.9999999999999999
0.3565397380057215,0.46298647220610534,0.719525381848347,0.5695099105193355,0.726307142466555,0.053874090610039796,0.12223133716160794,0.013348045611730112,0.06063643859366304,0.21037415471681684,0.8333333333333333,0.9999999999999999
0.36352255713555726,0.45364710650534196,0.7264384886337751,0.6190706667615851,0.7239834327433142,0.06035535973005056,0.1291222313371615,0.010799359550675028,0.060632681689165295,0.20635825579139958,1.0,0.9999999999999999
0.3558779772247938,0.45056710292317537,0.7199204165218002,0.6449284526271065,0.7257596715893516,0.04516270738421886,0.09543341536778782,0.007906507853638048,0.059828704126647085,0.19968965298864225,0.0,0.9999999999999999
0.3615153821024947,0.45950904880688503,0.7689047160299761,0.7111496115510033,0.700758501530399,0.04458194850249746,0.12852064533770846,0.0028602954882278823,0.059809919604158344,0.1884525046193552,0.16666666666666666,0.9999999999999999
0.35832101866177657,0.4729219676324494,0.7242657979297835,0.7821008532551781,0.7267937832462913,0.02518460185300284,0.08996445173639589,9.301773945456521e-05,0.058645279209856266,0.17684692515599315,0.3333333333333333,0.9999999999999999
0.0,0.4808703639735247,0.7645593346219928,0.8244088159010011,0.6764264625435836,0.03273446731538099,0.17938200710965269,0.00046508869727282607,0.0,0.0,0.5,0.9999999999999999
0.3967031381340811,0.48832198554328266,0.7833234816110118,0.8563368746678797,0.6385293118216189,0.032153708433659584,0.246376811594203,0.0001627810440454889,0.059490582721849705,0.181636529378968,0.6666666666666666,0.9999999999999999
0.3771339294122421,0.4972639314269923,0.7442150489391617,0.8022037050713612,0.6402933846481629,0.038193600803562114,0.1823899371069182,0.0001162721743182063,0.05928395297447353,0.180899667190818,0.8333333333333333,0.9999999999999999
0.37210355310464505,0.5116703997951911,0.7238707632563305,0.779735811865039,0.6422399477671081,0.04063278810679197,0.16598304621274274,0.00034881652295461934,0.05926516845198479,0.1827418226611929,1.0,0.9999999999999999
0.391334418044323,0.5275671924773415,0.7376969768271866,0.8677679080535524,0.6511211419972959,0.035173654618610856,0.1591468416735029,4.336808689942018e-19,0.058757986344788724,0.18532084031971782,0.0,0.9999999999999999
0.37941775025902574,0.5399865617602716,0.7262409712970487,0.8086418733000733,0.6646862537324453,0.03981972567238201,0.1339896089691004,0.0001162721743182063,0.05868284825483375,0.19029466008973012,0.16666666666666666,0.9999999999999999
0.3797859479065137,0.5255800933920728,0.7509306383878632,0.7315152457438683,0.6464372244923338,0.06618617890253338,0.16789718348372984,0.00318585757631886,0.05950936724433845,0.2020844551001297,0.3333333333333333,0.9999999999999999
0.37404405442553373,0.48732843600064824,0.7756203054786778,0.6910467597348203,0.646802205077136,0.058404009887466676,0.23653267705769754,0.0005813608715910324,0.06031710171135441,0.1967422042360424,0.5,0.9999999999999999
0.40007662491603035,0.48236068828747625,0.8297400557417431,0.7613410454972899,0.6393809331861574,0.05085414442508854,0.28247197156138903,0.0005581064367273913,0.060523731458730586,0.20300553283531717,0.6666666666666666,0.0
0.4053309052135796,0.4783864901169387,0.8682559364034137,0.7643630428291344,0.6395025933810914,0.0433042789627104,0.3161060978944489,4.336808689942018e-19,0.06080549929606173,0.20392661057050457,0.8333333333333333,0.0
0.4034401603597809,0.48335423783011056,0.8652931763525161,0.7520122711250744,0.646558884687268,0.04121354698851336,0.2928630024610337,0.00041857982754554303,0.060598869548685555,0.20834778369940446,1.0,0.0
0.38809029813651497,0.4952768323417235,0.8868225660557062,0.739004543479309,0.6693701712374073,0.03587056527667652,0.2873940388296419,0.0002557987835000541,0.060523731458730586,0.1941631865775175,0.0,0.0
0.39747933863258256,0.5032252286827988,0.8978835369123911,0.7889331950489136,0.7063548704973666,0.0304114317884954,0.27508887065901,4.336808689942018e-19,0.06009168744148949,0.19545269540677992,0.16666666666666666,0.0
0.25444946985099565,0.5067026520820191,0.8761566298724743,0.7905098893090061,0.7036175161113498,0.026346119616445635,0.26606508066721346,0.0014882838312730443,0.059809919604158344,0.019711063533011726,0.3333333333333333,0.0
0.4048930485718738,0.4888187603145998,0.8255921916704861,0.6785645968424192,0.6956487733431677,0.04063278810679197,0.28520645337708506,0.004302070449773642,0.05994141126157954,0.23174315817316601,0.5,0.0
0.39815105067707446,0.43914128318287976,0.8020876286000309,0.6245628184342416,0.7003935209455968,0.05410639416272836,0.3013398960896909,0.005395028888364784,0.06089942190850545,0.23119051153205353,0.6666666666666666,0.0
0.38326889866230285,0.40585737350462725,0.7815458255804731,0.6136573498019332,0.6966220549026404,0.04748574291110444,0.28575334974022415,0.008627395334410927,0.060880637386016706,0.21516375893979164,0.8333333333333333,0.0
0.3701978813181827,0.38896703127984233,0.7679171293463436,0.5984159719543698,0.6915123267154091,0.04678883225303877,0.26579163248564397,0.010673785602411362,0.060655223116151784,0.20503190385272954,1.0,0.0
0.36406788766258663,0.3616444188573963,0.7446100836126147,0.5925033684790219,0.7224140162286645,0.04632422514766166,0.23106371342630572,0.01348757222091196,0.06042980884628687,0.2019002395530922,0.0,0.0
0.36458535478597875,0.3656186170279339,0.7645593346219928,0.6194385620889401,0.7405413852738421,0.03621902060570936,0.22313371616078748,0.015301418140275988,0.06026074814388818,0.1952684798597424,0.16666666666666666,0.0
0.37619353265444194,0.37903153585349836,0.7837185162844649,0.6542572269993222,0.7411496862485124,0.03981972567238201,0.2537599124965818,0.013348045611730112,0.06031710171135441,0.19766328197122982,0.3333333333333333,0.0
0.36967046308049567,0.3949283285356488,0.8024826632734839,0.6725206021787302,0.7495442396989637,0.028436851590642655,0.22258681979764838,0.011603962996957018,0.05885190895723244,0.1965579886890049,0.5,0.0
0.3770393922217963,0.4167864184736057,0.8253946743337597,0.6957768425150987,0.7540456669115244,0.02646227139278991,0.2277823352474707,0.008534377594956363,0.059753566036692116,0.1965579886890049,0.6666666666666666,0.0
0.3982853929964112,0.43019933729917004,0.8402084745882484,0.7468880147797728,0.765968366015064,0.025765360734724237,0.23981405523653254,0.004511360363546414,0.05969721246922588,0.21055837026385435,0.8333333333333333,0.0
0.38073132018414385,0.42523158958599805,0.8135436341301687,0.6788273792191014,0.7589729048063546,0.028436851590642655,0.21274268526114304,0.006953076024228753,0.05950936724433845,0.21000572362274192,1.0,0.0
0.3778553977745544,0.41728319324492286,0.8001124552327656,0.6359938518199143,0.7465027348256118,0.042955823633677545,0.21821164889253486,0.00813905220227446,0.06001654935153452,0.21442689675164175,0.0,0.0
0.3790286547565395,0.4250328796774712,0.794937501010531,0.6641641226002385,0.7450793105448831,0.03763607227710958,0.2170631665299425,0.0042974195628009155,0.05991135602559756,0.21166366354607932,0.16666666666666666,0.0
0.37783051957832675,0.4247348148146809,0.7732500974379595,0.6521549679858651,0.7710780942022951,0.03424444040785661,0.22121957888980026,0.005208993409455654,0.0597911350816696,0.21295317237534175,0.3333333333333333,0.0
0.4117594375224458,0.4510638776944926,0.8129510821199891,0.7328291576272788,0.7736329582959107,0.032850619091725264,0.2737216297511621,0.0020696447028640767,0.06031710171135441,0.22621669176204126,0.5,0.0
0.44176257217606596,0.4903090846285515,0.8540346881591044,0.7839403298919532,0.8115301090178756,0.02495229830031428,0.30489472245009575,0.0014185205266821202,0.06046737789126436,0.24519089310690304,0.6666666666666666,0.0
0.43945884887678865,0.5141542736517771,0.8769466992193805,0.8253285542193884,0.7992424293295339,0.023093869878805826,0.3141919606234619,0.001395266091818479,0.060655223116151784,0.22879570942056618,0.8333333333333333,0.0
0.4458027953334077,0.5047155529967503,0.8506768934347537,0.7579248746004223,0.8290491770883828,0.021700048562674466,0.27809680065627573,0.008046034462819894,0.06044859336877561,0.2553227481939651,1.0,0.0
0.4494001861053095,0.503722003454116,0.8496893067511212,0.7245515127617917,0.8370787499540316,0.029366065801396894,0.3125512715340444,0.011162128734547831,0.06133146592574654,0.2584544124936025,0.0,0.0
0.48597117098159726,0.5603543273842768,0.919610443952308,0.8439861029638196,0.7455902833636061,0.02007392369385456,0.3880229696472519,0.012138814998820765,0.06121875879081408,0.26140186124620235,0.16666666666666666,0.0
0.4628418889314674,0.5424704356168576,0.8784280792448292,0.7263252938043961,0.7534373659368541,0.019028557706756048,0.33264971287940936,0.018277985802822076,0.060993344520949164,0.2683099442601084,0.3333333333333333,0.0
0.4654615657258623,0.540980111302906,0.8413935786086075,0.6536002710576169,0.7583646038316841,0.020770834351920234,0.33388022969647235,0.02699839887668757,0.06104969808841539,0.2846130201729265,0.5,0.0
0.39948452327858996,0.5499220571866156,0.7874713456822686,0.5388957636358674,0.7333634337727315,0.026346119616445635,0.24610336341263317,0.027137925485869414,0.0604861624137531,0.24786201853894665,0.6666666666666666,0.0
0.39983281847358443,0.5404833365315888,0.7629791959281806,0.46439695984648377,0.7378648609852924,0.027043030274511316,0.2515723270440251,0.033044551941234304,0.06080549929606173,0.26232293898138986,0.8333333333333333,0.0
0.3868215086362141,0.5409801113029061,0.7392771155209987,0.36493383027229775,0.7418188173206498,0.02750763737988843,0.2266885425211923,0.04267188797478182,0.060993344520949164,0.2684020520336271,1.0,0.0
0.3942799993734958,0.5603543273842769,0.7343391821028358,0.330772121303621,0.7539848368140575,0.03157294955193819,0.24254853705222867,0.04634608868323714,0.061988924212852556,0.2776128293855018,0.0,0.09090909090909091
0.39685738320444996,0.5683027237253521,0.717945243154535,0.3758392989046061,0.7916994972436212,0.028669155143331213,0.23461853978671043,0.04506709476573688,0.062139200392762495,0.26932312976881456,0.16666666666666666,0.09090909090909091
0.3817861567341524,0.5707865975819382,0.7039215122469523,0.38529946446516283,0.8326381528389378,0.022849951148482834,0.19742958709324587,0.04548567459328241,0.06148174210565649,0.25513853264692765,0.3333333333333333,0.09090909090909091
0.38547808477113443,0.57575434529511,0.6958233014411652,0.31881552316458406,0.8565991282312043,0.029226683669783756,0.227508887065901,0.05246200505237481,0.06277787415737976,0.2630782227242436,0.5,0.09090909090909091
0.3629433921929946,0.5891672641206745,0.693058058726994,0.3678244364158012,0.8427724470769465,0.028820152452578785,0.20016406890894178,0.04060224327191774,0.062139200392762495,0.2371222521466608,0.6666666666666666,0.09090909090909091
0.34362794125180035,0.6025801829462389,0.7139948964200046,0.428264383052691,0.8166276711856134,0.028343930169567235,0.2247744052502051,0.024928754173823488,0.061650802808055176,0.20838462680881195,0.8333333333333333,0.09090909090909091
0.33564203227683176,0.6229479485702443,0.7533008464285813,0.5194498677613898,0.7688760446739884,0.026845572254726034,0.2936833470057424,0.012394613782320823,0.061688371853032664,0.17496792657621074,1.0,0.09090909090909091
0.3491907113915491,0.6289092458260506,0.7477703610002389,0.509464137447469,0.78551915934097,0.027739940932576982,0.30051955154498233,0.010650531167547722,0.06153809567312272,0.19583954805555867,0.0,0.09090909090909091
0.33496534456324056,0.5981092100043842,0.7116246883792865,0.41302300520512747,0.7754213631614417,0.026601653524403048,0.2677057697566312,0.020417393810277074,0.061350250448235284,0.20219498442835218,0.16666666666666666,0.09090909090909091
0.35530577826375104,0.57575434529511,0.7173526911443555,0.45546235903929133,0.745079310544883,0.04091155237001824,0.3016133442712605,0.026207748091323757,0.06260881345498108,0.2008317893802747,0.3333333333333333,0.09090909090909091
0.3645206714608601,0.5812188677795993,0.7331540780824767,0.477141905115567,0.7174320312461142,0.03791483654033584,0.3628657369428492,0.022347511903959304,0.06379223837177189,0.1965027240248937,0.5,0.09090909090909091
0.40591803125655535,0.5906575884346261,0.7773979615092163,0.5412608050260066,0.7329680381391958,0.0367765491321619,0.44052502050861364,0.01944070754600414,0.06398008359665933,0.22227447905543887,0.6666666666666666,0.09090909090909091
0.45454500220511507,0.595128561376481,0.8109759087527241,0.6423006288602853,0.7344948735856184,0.03206078701258418,0.5285753349740223,0.014836329443003159,0.06444969665887791,0.24541195176334799,0.8333333333333333,0.09090909090909091
0.4997636568372992,0.612515678372583,0.9180303052584958,0.7930063218874863,0.7427069367436685,0.030144282702903567,0.7038556193601311,0.0018603547890913051,0.06521986208091639,0.245780382857423,1.0,0.09090909090909091
0.499594484983536,0.6140060026865346,0.8862300140455267,0.8165253446005372,0.7622820621085615,0.02715918205085559,0.6450642603226688,0.003581182969000762,0.06431820500145671,0.2486357238365041,0.0,0.09090909090909091
0.49608665580761535,0.6174834260857551,0.8878101527393388,0.8399129761252466,0.7873623112942213,0.023384249319666515,0.5761553185671313,0.007906507853638048,0.06324748721959834,0.24730937189783417,0.16666666666666666,0.09090909090909091
0.4810602103592122,0.6224511737989271,0.8052479059876552,0.7369022844658518,0.7593257193716634,0.02805355072870654,0.5906480721903198,0.012417868217184462,0.06345411696697452,0.25143580015147404,0.3333333333333333,0.09090909090909091
0.44800700569850527,0.6274189215120991,0.768509681356523,0.6672649546450875,0.7508216717457714,0.026439041037521056,0.555646704949412,0.007743726809592557,0.06289058129231223,0.2405670828762619,0.5,0.09090909090909091
0.4735071823568502,0.6254318224268303,0.7959645911615087,0.7721151229412573,0.7843147234111226,0.023523631451279652,0.5775225594749793,0.00460437810300098,0.06249610632004862,0.24460140335638306,0.6666666666666666,0.09090909090909091
0.47678613194835384,0.6487802366787386,0.7430299449188026,0.8453000148472302,0.8443479466013427,0.015880844567826086,0.5261143013398959,0.001813845919364022,0.06155688019561146,0.24071445531389188,0.8333333333333333,0.09090909090909091
0.460122699352162,0.6532512096205936,0.7908291404066193,0.8011525755646325,0.8092550633726084,0.017890270298582107,0.5272080940661745,0.0028835499230915234,0.061275112358280315,0.2329405592289097,1.0,0.09090909090909091
0.4370655641307999,0.6492770114500559,0.75507850245912,0.725208468703497,0.8227958430687712,0.01820388009471167,0.5162701668033907,0.0023952067909550545,0.0611811897458366,0.22785621013067495,0.0,0.09090909090909091
0.448474716280173,0.68405124544226,0.8251971569970332,0.8048315288381823,0.8325773227414709,0.01980677460826272,0.5381460213289582,4.336808689942018e-19,0.06084306834103922,0.22070864690562023,0.16666666666666666,0.09090909090909091
0.4110130909639057,0.6636834798182547,0.7851011376415504,0.6503154913490904,0.8096565420158909,0.028657539965696793,0.49193327864369696,0.0034416563598189138,0.06078671477357299,0.22054285291328649,0.3333333333333333,0.09090909090909091
0.3929465266973454,0.6641802545895719,0.7477703610002389,0.5433630640394637,0.803555283239947,0.033152613710220394,0.4347826086956522,0.010511004558365874,0.060918206430994194,0.22840885677178738,0.5,0.09090909090909091
0.368824603587776,0.669148002302744,0.7297962833581261,0.47096651926353694,0.7900692506315045,0.036985622329581594,0.4134536505332239,0.013022483523639135,0.06116240522334786,0.21814805080179908,0.6666666666666666,0.09090909090909091
0.32253618539828516,0.6423221646516151,0.6889101946557371,0.3234142147565213,0.75822469460751,0.04488394312099259,0.3642329778506973,0.021835914336959195,0.061425388538190254,0.19965280987923475,0.8333333333333333,0.09090909090909091
0.3239492684068523,0.6358640926244914,0.6845648132477538,0.3018660598685867,0.7536867693364689,0.052724188024231414,0.37353021602406344,0.02339396147282316,0.062439752752582386,0.20018703496564352,1.0,0.09090909090909091
0.3366272098326223,0.6433157141942495,0.6855523999313864,0.3067275338372061,0.7520869377730859,0.04994816056960316,0.3831009023789992,0.018231476933094785,0.06217676943773998,0.21877438366172655,0.0,0.1818181818181818
0.3591818050125251,0.6194705251710237,0.7001686828491486,0.3462762815278665,0.7476767557067255,0.0455111627132517,0.38063986874487277,0.01976626963409512,0.062082846825296266,0.23504061646513716,0.16666666666666666,0.1818181818181818
0.36020181210274194,0.5936382370625294,0.7082668936549357,0.3608607034337248,0.6934710558538477,0.05490784141950389,0.3697019414820891,0.024347393302232456,0.06236461466262742,0.22842727832649115,0.3333333333333333,0.1818181818181818
0.336383403240907,0.5832059668648681,0.7023413735531402,0.3129029196892361,0.689419771362543,0.054118009340362774,0.3407164342357123,0.025440351740823597,0.06228947657267245,0.21523744515860668,0.5,0.1818181818181818
0.3441702864221508,0.5997982442268626,0.7001686828491486,0.2899094617295498,0.7433456527670724,0.05052891945132455,0.366420563303254,0.02616123922159648,0.062458537275071134,0.22700881861430247,0.6666666666666666,0.1818181818181818
0.36395842353947744,0.6210105269621071,0.7070817896345765,0.33142907724532633,0.7558705698355356,0.030179128235806842,0.39540607054963084,0.026393783570232893,0.0618386480329426,0.239388103375222,0.8333333333333333,0.1818181818181818
0.37165076945564085,0.627617631420626,0.7153775177770902,0.36217461531713546,0.761181037344408,0.029946824683118285,0.39841400054689646,0.02590544043809643,0.06138781949321277,0.2425197676748593,1.0,0.1818181818181818
0.36592380298195903,0.623891820635747,0.7084644109916621,0.3402322868641776,0.7618075873483185,0.03168910132828247,0.4096253759912496,0.02371952356091414,0.061369034970724025,0.2421697581354881,0.0,0.1818181818181818
0.37123779101016247,0.624239562975669,0.7051066162673114,0.37399982226783113,0.7462898294844771,0.03610286882936509,0.39814055236532664,0.02667283678859659,0.061293896880769055,0.23857755496825703,0.16666666666666666,0.1818181818181818
0.3773976385310856,0.6333802187679055,0.7226856592359714,0.43036664206614794,0.7224930953553718,0.03552210994764368,0.4509160514082581,0.015929287881594298,0.061688371853032664,0.2310247175397198,0.3333333333333333,0.1818181818181818
0.37264589827499545,0.6459982979593624,0.7434249795922555,0.479112772940683,0.7235028749733246,0.039355118567004896,0.46841673502871195,0.005511301062682992,0.06150052662814523,0.2187006974429115,0.5,0.1818181818181818
0.36509287042190286,0.6562815357256285,0.7448076009493412,0.49855866881516053,0.7239591007043272,0.03666039735581762,0.46759639048400325,0.004813668016773751,0.061350250448235284,0.20530822717328576,0.6666666666666666,0.1818181818181818
0.3877569298741842,0.6661673536748407,0.7973472125185945,0.6047227489947408,0.7365935119482313,0.027112721340317874,0.4607601859447633,0.004836922451637393,0.06104969808841539,0.20573192293147205,0.8333333333333333,0.1818181818181818
0.39087914656076916,0.6771957535980826,0.7729538214328697,0.6055110961247872,0.7479261591063404,0.026851379843543247,0.4593929450369154,0.003592810186432583,0.06079610703481736,0.2117465605422462,1.0,0.1818181818181818
0.3616895297746265,0.6838028580566013,0.7793731348764815,0.5038143163488031,0.7465270668645986,0.026404195504617773,0.4372436423297784,0.006278697413183154,0.06044859336877561,0.20630299112728825,0.0,0.1818181818181818
0.3476432862129146,0.6863364093903191,0.7657444386423519,0.4678131307433514,0.7572939941162643,0.029412526511934604,0.44216570959803103,0.005674082106728481,0.06029831718886566,0.1997264960980498,0.16666666666666666,0.1818181818181818
0.3462948865294661,0.6963215822937948,0.7768054094990368,0.48292311740257376,0.7738215315980586,0.028158087327416394,0.4506426032266885,0.0037904728827735344,0.06056130050370807,0.1930763148499963,0.3333333333333333,0.1818181818181818
0.34087392210075135,0.7026057831509576,0.7886564497026277,0.5010551013936407,0.7756555590366898,0.02740890836999579,0.44503691550451185,0.002162662442318642,0.060176217792688835,0.1851089924406247,0.5,0.1818181818181818
0.3306773345326618,0.7242900019189533,0.771235420603349,0.4598245464922147,0.7841541319538097,0.026764266011285034,0.43100902378999173,0.003516070551382567,0.060114228868475984,0.18489346025059084,0.6666666666666666,0.1818181818181818
0.32122261532389784,0.7310461388088673,0.7817433429171997,0.44337436971191335,0.7551223596366909,0.03746184461259315,0.4716981132075472,0.003999762796546306,0.06076793025108425,0.1696809403762347,0.8333333333333333,0.1818181818181818
